open_time,open,high,low,close,volume,close_time
2025-09-23 06:29:00+00:00,112857.8,112863.2,112823.8,112823.9,71.084,2025-09-23 06:29:59.999000+00:00
2025-09-23 06:30:00+00:00,112823.9,112855.2,112823.8,112849.9,43.813,2025-09-23 06:30:59.999000+00:00
2025-09-23 06:31:00+00:00,112849.9,112879.3,112845.4,112853.9,41.795,2025-09-23 06:31:59.999000+00:00
2025-09-23 06:32:00+00:00,112853.9,112890.0,112853.6,112890.0,115.856,2025-09-23 06:32:59.999000+00:00
2025-09-23 06:33:00+00:00,112890.0,112939.1,112889.9,112918.9,279.65,2025-09-23 06:33:59.999000+00:00
2025-09-23 06:34:00+00:00,112918.9,112953.5,112900.0,112953.5,127.827,2025-09-23 06:34:59.999000+00:00
2025-09-23 06:35:00+00:00,112953.4,113021.2,112953.4,113008.6,322.463,2025-09-23 06:35:59.999000+00:00
2025-09-23 06:36:00+00:00,113008.6,113058.0,112911.3,112917.9,407.739,2025-09-23 06:36:59.999000+00:00
2025-09-23 06:37:00+00:00,112917.9,112964.5,112917.9,112933.0,104.543,2025-09-23 06:37:59.999000+00:00
2025-09-23 06:38:00+00:00,112933.0,112946.5,112930.5,112930.5,42.89,2025-09-23 06:38:59.999000+00:00
2025-09-23 06:39:00+00:00,112930.6,112939.3,112911.2,112918.4,59.854,2025-09-23 06:39:59.999000+00:00
2025-09-23 06:40:00+00:00,112918.5,112918.5,112850.0,112850.0,54.459,2025-09-23 06:40:59.999000+00:00
2025-09-23 06:41:00+00:00,112850.0,112850.1,112831.6,112833.6,77.929,2025-09-23 06:41:59.999000+00:00
2025-09-23 06:42:00+00:00,112833.7,112874.1,112833.6,112859.7,52.025,2025-09-23 06:42:59.999000+00:00
2025-09-23 06:43:00+00:00,112859.8,112888.7,112859.6,112888.7,33.854,2025-09-23 06:43:59.999000+00:00
2025-09-23 06:44:00+00:00,112888.6,112894.1,112863.7,112863.8,36.15,2025-09-23 06:44:59.999000+00:00
2025-09-23 06:45:00+00:00,112863.8,112869.9,112833.6,112847.6,63.658,2025-09-23 06:45:59.999000+00:00
2025-09-23 06:46:00+00:00,112847.5,112847.6,112806.0,112806.0,39.921,2025-09-23 06:46:59.999000+00:00
2025-09-23 06:47:00+00:00,112806.0,112940.4,112806.0,112940.4,89.905,2025-09-23 06:47:59.999000+00:00
2025-09-23 06:48:00+00:00,112940.4,112940.4,112940.3,112940.3,27.519,2025-09-23 06:48:59.999000+00:00
2025-09-23 06:49:00+00:00,112940.3,112990.0,112940.3,112990.0,101.846,2025-09-23 06:49:59.999000+00:00
2025-09-23 06:50:00+00:00,112989.9,113070.0,112964.2,112973.5,280.091,2025-09-23 06:50:59.999000+00:00
2025-09-23 06:51:00+00:00,112973.4,112979.1,112919.9,112951.1,164.321,2025-09-23 06:51:59.999000+00:00
2025-09-23 06:52:00+00:00,112951.0,112967.5,112930.7,112967.5,38.402,2025-09-23 06:52:59.999000+00:00
2025-09-23 06:53:00+00:00,112967.5,112975.0,112926.3,112928.6,61.351,2025-09-23 06:53:59.999000+00:00
2025-09-23 06:54:00+00:00,112928.6,112939.6,112884.4,112939.6,78.214,2025-09-23 06:54:59.999000+00:00
2025-09-23 06:55:00+00:00,112939.5,112968.5,112939.5,112958.3,91.471,2025-09-23 06:55:59.999000+00:00
2025-09-23 06:56:00+00:00,112958.4,112985.2,112947.9,112985.1,48.477,2025-09-23 06:56:59.999000+00:00
2025-09-23 06:57:00+00:00,112985.2,113000.0,112985.1,112999.5,58.986,2025-09-23 06:57:59.999000+00:00
2025-09-23 06:58:00+00:00,112999.4,113000.0,112935.1,112963.2,70.067,2025-09-23 06:58:59.999000+00:00
2025-09-23 06:59:00+00:00,112963.2,112963.2,112904.9,112924.1,87.285,2025-09-23 06:59:59.999000+00:00
2025-09-23 07:00:00+00:00,112924.1,112964.4,112907.4,112909.6,46.522,2025-09-23 07:00:59.999000+00:00
2025-09-23 07:01:00+00:00,112909.7,112921.0,112872.2,112891.8,55.395,2025-09-23 07:01:59.999000+00:00
2025-09-23 07:02:00+00:00,112891.8,112891.9,112867.0,112873.8,59.187,2025-09-23 07:02:59.999000+00:00
2025-09-23 07:03:00+00:00,112873.7,112873.8,112843.9,112843.9,61.618,2025-09-23 07:03:59.999000+00:00
2025-09-23 07:04:00+00:00,112843.9,112873.1,112818.1,112818.2,95.924,2025-09-23 07:04:59.999000+00:00
2025-09-23 07:05:00+00:00,112818.1,112828.5,112818.1,112821.9,59.458,2025-09-23 07:05:59.999000+00:00
2025-09-23 07:06:00+00:00,112822.0,112883.1,112821.9,112883.0,57.683,2025-09-23 07:06:59.999000+00:00
2025-09-23 07:07:00+00:00,112883.1,112935.6,112883.1,112935.6,83.254,2025-09-23 07:07:59.999000+00:00
2025-09-23 07:08:00+00:00,112935.5,112949.0,112899.3,112918.2,95.752,2025-09-23 07:08:59.999000+00:00
2025-09-23 07:09:00+00:00,112918.2,112918.3,112879.2,112894.1,68.182,2025-09-23 07:09:59.999000+00:00
2025-09-23 07:10:00+00:00,112894.0,112932.6,112894.0,112932.6,38.841,2025-09-23 07:10:59.999000+00:00
2025-09-23 07:11:00+00:00,112932.5,112959.5,112932.5,112954.5,40.345,2025-09-23 07:11:59.999000+00:00
2025-09-23 07:12:00+00:00,112954.4,112954.5,112891.6,112891.7,98.96,2025-09-23 07:12:59.999000+00:00
2025-09-23 07:13:00+00:00,112891.6,112909.6,112876.5,112909.6,34.386,2025-09-23 07:13:59.999000+00:00
2025-09-23 07:14:00+00:00,112909.6,112911.7,112884.2,112911.7,22.397,2025-09-23 07:14:59.999000+00:00
2025-09-23 07:15:00+00:00,112911.7,112911.7,112832.7,112832.7,62.297,2025-09-23 07:15:59.999000+00:00
2025-09-23 07:16:00+00:00,112832.8,112875.8,112832.7,112875.8,36.849,2025-09-23 07:16:59.999000+00:00
2025-09-23 07:17:00+00:00,112875.8,112899.1,112875.7,112899.1,23.714,2025-09-23 07:17:59.999000+00:00
2025-09-23 07:18:00+00:00,112899.1,112949.0,112899.1,112948.9,18.733,2025-09-23 07:18:59.999000+00:00
2025-09-23 07:19:00+00:00,112949.0,112954.9,112949.0,112950.2,28.179,2025-09-23 07:19:59.999000+00:00
2025-09-23 07:20:00+00:00,112950.1,112986.0,112950.1,112986.0,91.646,2025-09-23 07:20:59.999000+00:00
2025-09-23 07:21:00+00:00,112986.0,113039.9,112985.9,113010.3,106.99,2025-09-23 07:21:59.999000+00:00
2025-09-23 07:22:00+00:00,113010.3,113026.0,112984.9,113011.9,77.541,2025-09-23 07:22:59.999000+00:00
2025-09-23 07:23:00+00:00,113011.9,113026.0,112991.7,112991.8,43.925,2025-09-23 07:23:59.999000+00:00
2025-09-23 07:24:00+00:00,112991.7,112991.8,112964.9,112982.4,52.185,2025-09-23 07:24:59.999000+00:00
2025-09-23 07:25:00+00:00,112982.3,113009.4,112952.1,112952.1,55.583,2025-09-23 07:25:59.999000+00:00
2025-09-23 07:26:00+00:00,112952.1,112960.4,112875.8,112887.1,165.378,2025-09-23 07:26:59.999000+00:00
2025-09-23 07:27:00+00:00,112887.1,112933.8,112878.3,112933.8,28.598,2025-09-23 07:27:59.999000+00:00
2025-09-23 07:28:00+00:00,112933.8,112958.5,112914.9,112931.4,75.913,2025-09-23 07:28:59.999000+00:00
2025-09-23 07:29:00+00:00,112931.4,112931.4,112889.6,112902.0,50.65,2025-09-23 07:29:59.999000+00:00
2025-09-23 07:30:00+00:00,112902.0,112911.7,112850.0,112911.2,77.135,2025-09-23 07:30:59.999000+00:00
2025-09-23 07:31:00+00:00,112911.3,112934.9,112903.7,112927.7,98.213,2025-09-23 07:31:59.999000+00:00
2025-09-23 07:32:00+00:00,112927.7,112939.1,112910.0,112939.1,42.908,2025-09-23 07:32:59.999000+00:00
2025-09-23 07:33:00+00:00,112939.6,112977.2,112939.6,112958.9,70.25,2025-09-23 07:33:59.999000+00:00
2025-09-23 07:34:00+00:00,112958.8,112958.8,112904.8,112949.0,41.001,2025-09-23 07:34:59.999000+00:00
2025-09-23 07:35:00+00:00,112949.1,113016.8,112949.1,112953.6,83.257,2025-09-23 07:35:59.999000+00:00
2025-09-23 07:36:00+00:00,112953.6,112980.0,112937.8,112947.9,37.39,2025-09-23 07:36:59.999000+00:00
2025-09-23 07:37:00+00:00,112947.9,112998.6,112947.9,112991.8,56.59,2025-09-23 07:37:59.999000+00:00
2025-09-23 07:38:00+00:00,112991.7,112991.8,112937.8,112937.8,25.884,2025-09-23 07:38:59.999000+00:00
2025-09-23 07:39:00+00:00,112937.8,112950.2,112937.8,112950.1,24.068,2025-09-23 07:39:59.999000+00:00
2025-09-23 07:40:00+00:00,112950.2,112969.1,112924.4,112969.1,40.493,2025-09-23 07:40:59.999000+00:00
2025-09-23 07:41:00+00:00,112969.0,112973.5,112911.2,112911.2,35.615,2025-09-23 07:41:59.999000+00:00
2025-09-23 07:42:00+00:00,112911.2,112926.4,112889.7,112889.7,25.883,2025-09-23 07:42:59.999000+00:00
2025-09-23 07:43:00+00:00,112889.4,112911.3,112889.0,112905.2,26.404,2025-09-23 07:43:59.999000+00:00
2025-09-23 07:44:00+00:00,112905.1,112905.1,112860.7,112902.8,98.87,2025-09-23 07:44:59.999000+00:00
2025-09-23 07:45:00+00:00,112902.9,112951.4,112902.9,112951.4,93.423,2025-09-23 07:45:59.999000+00:00
2025-09-23 07:46:00+00:00,112951.3,112971.8,112939.6,112956.3,88.785,2025-09-23 07:46:59.999000+00:00
2025-09-23 07:47:00+00:00,112956.2,112996.3,112929.7,112968.1,130.588,2025-09-23 07:47:59.999000+00:00
2025-09-23 07:48:00+00:00,112968.0,112999.9,112926.0,112954.4,104.063,2025-09-23 07:48:59.999000+00:00
2025-09-23 07:49:00+00:00,112954.5,112954.6,112872.9,112918.4,48.657,2025-09-23 07:49:59.999000+00:00
2025-09-23 07:50:00+00:00,112918.3,112997.1,112918.3,112986.4,44.574,2025-09-23 07:50:59.999000+00:00
2025-09-23 07:51:00+00:00,112986.4,113000.0,112971.9,112990.1,84.941,2025-09-23 07:51:59.999000+00:00
2025-09-23 07:52:00+00:00,112990.0,113000.0,112953.7,112993.2,100.646,2025-09-23 07:52:59.999000+00:00
2025-09-23 07:53:00+00:00,112993.1,113020.0,112983.2,112983.7,158.467,2025-09-23 07:53:59.999000+00:00
2025-09-23 07:54:00+00:00,112983.7,113000.0,112983.6,113000.0,92.506,2025-09-23 07:54:59.999000+00:00
2025-09-23 07:55:00+00:00,112999.9,113029.5,112999.9,113019.3,96.026,2025-09-23 07:55:59.999000+00:00
2025-09-23 07:56:00+00:00,113019.3,113060.3,113019.3,113039.3,131.173,2025-09-23 07:56:59.999000+00:00
2025-09-23 07:57:00+00:00,113039.3,113054.6,113025.8,113054.5,95.148,2025-09-23 07:57:59.999000+00:00
2025-09-23 07:58:00+00:00,113054.5,113068.2,112998.2,113068.2,141.418,2025-09-23 07:58:59.999000+00:00
2025-09-23 07:59:00+00:00,113068.2,113080.0,113040.3,113048.1,151.935,2025-09-23 07:59:59.999000+00:00
2025-09-23 08:00:00+00:00,113048.1,113085.3,113007.9,113021.6,150.136,2025-09-23 08:00:59.999000+00:00
2025-09-23 08:01:00+00:00,113021.5,113121.9,113021.5,113093.2,197.241,2025-09-23 08:01:59.999000+00:00
2025-09-23 08:02:00+00:00,113093.2,113128.2,113093.1,113116.1,133.792,2025-09-23 08:02:59.999000+00:00
2025-09-23 08:03:00+00:00,113116.1,113116.2,113033.9,113056.0,311.158,2025-09-23 08:03:59.999000+00:00
2025-09-23 08:04:00+00:00,113056.0,113063.7,112988.1,113001.7,104.377,2025-09-23 08:04:59.999000+00:00
2025-09-23 08:05:00+00:00,113001.7,113001.8,112948.6,112968.2,62.36,2025-09-23 08:05:59.999000+00:00
2025-09-23 08:06:00+00:00,112968.2,112968.3,112891.6,112916.0,71.291,2025-09-23 08:06:59.999000+00:00
2025-09-23 08:07:00+00:00,112915.9,113001.0,112915.9,113000.9,74.049,2025-09-23 08:07:59.999000+00:00
2025-09-23 08:08:00+00:00,113001.0,113092.7,112989.6,113047.8,155.7,2025-09-23 08:08:59.999000+00:00
2025-09-23 08:09:00+00:00,113047.8,113047.8,112959.9,112959.9,106.648,2025-09-23 08:09:59.999000+00:00
2025-09-23 08:10:00+00:00,112959.9,112960.0,112891.3,112900.1,65.623,2025-09-23 08:10:59.999000+00:00
2025-09-23 08:11:00+00:00,112900.1,112941.3,112900.1,112931.6,96.804,2025-09-23 08:11:59.999000+00:00
2025-09-23 08:12:00+00:00,112931.6,112965.0,112905.4,112965.0,101.816,2025-09-23 08:12:59.999000+00:00
2025-09-23 08:13:00+00:00,112965.1,113055.2,112965.1,113055.2,109.073,2025-09-23 08:13:59.999000+00:00
2025-09-23 08:14:00+00:00,113055.3,113055.3,113008.8,113022.1,211.174,2025-09-23 08:14:59.999000+00:00
2025-09-23 08:15:00+00:00,113022.2,113070.9,113014.0,113070.9,79.99,2025-09-23 08:15:59.999000+00:00
2025-09-23 08:16:00+00:00,113070.8,113070.9,113052.8,113052.8,88.064,2025-09-23 08:16:59.999000+00:00
2025-09-23 08:17:00+00:00,113052.8,113106.0,113052.8,113089.6,90.598,2025-09-23 08:17:59.999000+00:00
2025-09-23 08:18:00+00:00,113089.6,113123.5,113085.2,113114.7,99.056,2025-09-23 08:18:59.999000+00:00
2025-09-23 08:19:00+00:00,113114.6,113138.1,113110.3,113132.8,87.258,2025-09-23 08:19:59.999000+00:00
2025-09-23 08:20:00+00:00,113132.8,113137.4,113118.4,113131.5,89.843,2025-09-23 08:20:59.999000+00:00
2025-09-23 08:21:00+00:00,113131.4,113144.2,113119.2,113135.8,122.792,2025-09-23 08:21:59.999000+00:00
2025-09-23 08:22:00+00:00,113135.8,113140.0,113072.2,113072.4,126.305,2025-09-23 08:22:59.999000+00:00
2025-09-23 08:23:00+00:00,113072.3,113094.6,113065.9,113094.5,52.499,2025-09-23 08:23:59.999000+00:00
2025-09-23 08:24:00+00:00,113094.5,113126.9,113094.5,113098.3,57.067,2025-09-23 08:24:59.999000+00:00
2025-09-23 08:25:00+00:00,113098.3,113110.8,113098.3,113103.7,20.976,2025-09-23 08:25:59.999000+00:00
2025-09-23 08:26:00+00:00,113103.7,113117.6,113103.7,113113.8,35.001,2025-09-23 08:26:59.999000+00:00
2025-09-23 08:27:00+00:00,113113.7,113132.2,113110.7,113130.1,63.083,2025-09-23 08:27:59.999000+00:00
2025-09-23 08:28:00+00:00,113130.1,113136.8,113110.7,113110.7,36.321,2025-09-23 08:28:59.999000+00:00
2025-09-23 08:29:00+00:00,113110.8,113110.8,113053.0,113053.0,31.286,2025-09-23 08:29:59.999000+00:00
2025-09-23 08:30:00+00:00,113053.1,113065.4,113010.1,113020.7,84.106,2025-09-23 08:30:59.999000+00:00
2025-09-23 08:31:00+00:00,113020.7,113036.9,113020.0,113020.0,44.033,2025-09-23 08:31:59.999000+00:00
2025-09-23 08:32:00+00:00,113020.1,113020.1,112982.8,112996.0,62.934,2025-09-23 08:32:59.999000+00:00
2025-09-23 08:33:00+00:00,112996.0,113000.0,112981.8,112997.9,57.3,2025-09-23 08:33:59.999000+00:00
2025-09-23 08:34:00+00:00,112998.0,113017.4,112997.9,113012.7,32.851,2025-09-23 08:34:59.999000+00:00
2025-09-23 08:35:00+00:00,113012.7,113017.4,113012.6,113017.3,13.498,2025-09-23 08:35:59.999000+00:00
2025-09-23 08:36:00+00:00,113017.3,113057.7,113017.3,113057.6,30.926,2025-09-23 08:36:59.999000+00:00
2025-09-23 08:37:00+00:00,113057.7,113079.5,113057.6,113068.5,45.402,2025-09-23 08:37:59.999000+00:00
2025-09-23 08:38:00+00:00,113068.6,113068.6,113057.6,113059.6,18.224,2025-09-23 08:38:59.999000+00:00
2025-09-23 08:39:00+00:00,113059.5,113059.6,113059.5,113059.5,10.121,2025-09-23 08:39:59.999000+00:00
2025-09-23 08:40:00+00:00,113059.5,113059.6,113018.3,113031.1,38.386,2025-09-23 08:40:59.999000+00:00
2025-09-23 08:41:00+00:00,113031.1,113031.2,113022.9,113022.9,22.54,2025-09-23 08:41:59.999000+00:00
2025-09-23 08:42:00+00:00,113022.9,113023.0,113010.0,113010.0,12.232,2025-09-23 08:42:59.999000+00:00
2025-09-23 08:43:00+00:00,113010.0,113026.3,113010.0,113026.2,18.805,2025-09-23 08:43:59.999000+00:00
2025-09-23 08:44:00+00:00,113026.3,113031.2,113015.5,113031.1,25.53,2025-09-23 08:44:59.999000+00:00
2025-09-23 08:45:00+00:00,113031.1,113044.7,113025.0,113044.5,42.764,2025-09-23 08:45:59.999000+00:00
2025-09-23 08:46:00+00:00,113044.5,113044.6,113017.4,113017.4,27.386,2025-09-23 08:46:59.999000+00:00
2025-09-23 08:47:00+00:00,113017.4,113017.5,112994.1,113017.4,49.69,2025-09-23 08:47:59.999000+00:00
2025-09-23 08:48:00+00:00,113017.4,113052.1,112982.8,113052.1,103.719,2025-09-23 08:48:59.999000+00:00
2025-09-23 08:49:00+00:00,113052.0,113068.6,113031.3,113056.8,62.788,2025-09-23 08:49:59.999000+00:00
2025-09-23 08:50:00+00:00,113056.9,113056.9,113004.7,113016.2,56.417,2025-09-23 08:50:59.999000+00:00
2025-09-23 08:51:00+00:00,113016.1,113016.2,112980.6,112990.2,46.477,2025-09-23 08:51:59.999000+00:00
2025-09-23 08:52:00+00:00,112990.1,113060.0,112989.3,113059.9,40.054,2025-09-23 08:52:59.999000+00:00
2025-09-23 08:53:00+00:00,113059.9,113068.6,113050.0,113068.5,34.619,2025-09-23 08:53:59.999000+00:00
2025-09-23 08:54:00+00:00,113068.5,113068.6,113017.3,113038.9,32.267,2025-09-23 08:54:59.999000+00:00
2025-09-23 08:55:00+00:00,113038.9,113075.9,113038.9,113063.5,18.343,2025-09-23 08:55:59.999000+00:00
2025-09-23 08:56:00+00:00,113063.5,113069.6,113059.6,113059.6,20.973,2025-09-23 08:56:59.999000+00:00
2025-09-23 08:57:00+00:00,113059.7,113079.5,113050.7,113079.4,26.778,2025-09-23 08:57:59.999000+00:00
2025-09-23 08:58:00+00:00,113079.5,113094.3,113079.4,113094.3,33.354,2025-09-23 08:58:59.999000+00:00
2025-09-23 08:59:00+00:00,113094.2,113094.3,113087.9,113087.9,18.639,2025-09-23 08:59:59.999000+00:00
2025-09-23 09:00:00+00:00,113087.9,113088.0,113046.2,113070.9,29.491,2025-09-23 09:00:59.999000+00:00
2025-09-23 09:01:00+00:00,113070.9,113088.0,113070.9,113085.0,22.137,2025-09-23 09:01:59.999000+00:00
2025-09-23 09:02:00+00:00,113085.1,113085.1,113039.3,113047.0,29.248,2025-09-23 09:02:59.999000+00:00
2025-09-23 09:03:00+00:00,113047.1,113088.0,113046.9,113086.3,43.33,2025-09-23 09:03:59.999000+00:00
2025-09-23 09:04:00+00:00,113086.3,113087.7,113067.4,113080.6,30.067,2025-09-23 09:04:59.999000+00:00
2025-09-23 09:05:00+00:00,113080.7,113150.0,113080.7,113135.3,115.913,2025-09-23 09:05:59.999000+00:00
2025-09-23 09:06:00+00:00,113135.4,113139.4,113122.9,113133.0,33.061,2025-09-23 09:06:59.999000+00:00
2025-09-23 09:07:00+00:00,113133.0,113139.5,113132.9,113139.5,40.939,2025-09-23 09:07:59.999000+00:00
2025-09-23 09:08:00+00:00,113139.5,113205.4,113139.4,113205.4,265.842,2025-09-23 09:08:59.999000+00:00
2025-09-23 09:09:00+00:00,113205.3,113205.4,113182.3,113189.1,57.525,2025-09-23 09:09:59.999000+00:00
2025-09-23 09:10:00+00:00,113189.2,113205.4,113189.2,113205.4,76.163,2025-09-23 09:10:59.999000+00:00
2025-09-23 09:11:00+00:00,113205.4,113236.0,113203.0,113203.1,115.471,2025-09-23 09:11:59.999000+00:00
2025-09-23 09:12:00+00:00,113203.0,113220.1,113200.0,113200.1,45.848,2025-09-23 09:12:59.999000+00:00
2025-09-23 09:13:00+00:00,113200.0,113216.2,113200.0,113206.1,62.857,2025-09-23 09:13:59.999000+00:00
2025-09-23 09:14:00+00:00,113206.1,113227.0,113206.0,113227.0,35.708,2025-09-23 09:14:59.999000+00:00
2025-09-23 09:15:00+00:00,113226.9,113227.0,113173.5,113193.6,50.976,2025-09-23 09:15:59.999000+00:00
2025-09-23 09:16:00+00:00,113193.5,113193.6,113164.1,113164.1,39.77,2025-09-23 09:16:59.999000+00:00
2025-09-23 09:17:00+00:00,113164.2,113179.1,113089.0,113107.1,128.826,2025-09-23 09:17:59.999000+00:00
2025-09-23 09:18:00+00:00,113107.0,113124.4,113077.5,113104.0,74.879,2025-09-23 09:18:59.999000+00:00
2025-09-23 09:19:00+00:00,113104.0,113126.8,113104.0,113126.1,16.751,2025-09-23 09:19:59.999000+00:00
2025-09-23 09:20:00+00:00,113126.0,113140.2,113084.7,113084.8,107.454,2025-09-23 09:20:59.999000+00:00
2025-09-23 09:21:00+00:00,113084.7,113094.2,113082.1,113084.9,35.283,2025-09-23 09:21:59.999000+00:00
2025-09-23 09:22:00+00:00,113084.8,113089.9,113084.8,113089.9,26.252,2025-09-23 09:22:59.999000+00:00
2025-09-23 09:23:00+00:00,113089.9,113089.9,113036.4,113036.4,48.853,2025-09-23 09:23:59.999000+00:00
2025-09-23 09:24:00+00:00,113036.4,113047.4,113001.2,113001.2,60.027,2025-09-23 09:24:59.999000+00:00
2025-09-23 09:25:00+00:00,113001.3,113001.3,112980.0,112980.1,41.499,2025-09-23 09:25:59.999000+00:00
2025-09-23 09:26:00+00:00,112980.1,112999.0,112980.0,112990.4,45.024,2025-09-23 09:26:59.999000+00:00
2025-09-23 09:27:00+00:00,112990.4,112994.8,112982.0,112982.0,34.039,2025-09-23 09:27:59.999000+00:00
2025-09-23 09:28:00+00:00,112982.0,112982.1,112957.0,112974.1,64.569,2025-09-23 09:28:59.999000+00:00
2025-09-23 09:29:00+00:00,112974.1,112980.0,112950.0,112950.0,162.144,2025-09-23 09:29:59.999000+00:00
2025-09-23 09:30:00+00:00,112950.1,112987.9,112950.0,112980.1,76.407,2025-09-23 09:30:59.999000+00:00
2025-09-23 09:31:00+00:00,112980.1,112980.1,112963.5,112972.3,26.164,2025-09-23 09:31:59.999000+00:00
2025-09-23 09:32:00+00:00,112972.3,112972.4,112914.1,112914.1,67.481,2025-09-23 09:32:59.999000+00:00
2025-09-23 09:33:00+00:00,112914.1,113010.0,112914.1,112986.2,108.63,2025-09-23 09:33:59.999000+00:00
2025-09-23 09:34:00+00:00,112986.2,113020.0,112986.2,113007.2,37.31,2025-09-23 09:34:59.999000+00:00
2025-09-23 09:35:00+00:00,113006.6,113041.7,112987.6,113032.6,31.388,2025-09-23 09:35:59.999000+00:00
