open_time,open,high,low,close,volume,close_time
2025-09-23 03:07:00+00:00,111609.2,111609.2,111567.0,111596.5,167.33,2025-09-23 03:07:59.999000+00:00
2025-09-23 03:08:00+00:00,111596.5,111606.0,111518.1,111521.3,152.14,2025-09-23 03:08:59.999000+00:00
2025-09-23 03:09:00+00:00,111521.4,111554.1,111521.3,111550.2,142.158,2025-09-23 03:09:59.999000+00:00
2025-09-23 03:10:00+00:00,111550.1,111569.9,111526.6,111544.4,135.666,2025-09-23 03:10:59.999000+00:00
2025-09-23 03:11:00+00:00,111544.3,111544.4,111405.1,111473.7,739.367,2025-09-23 03:11:59.999000+00:00
2025-09-23 03:12:00+00:00,111473.7,111650.5,111469.7,111635.5,287.978,2025-09-23 03:12:59.999000+00:00
2025-09-23 03:13:00+00:00,111635.5,111692.2,111635.4,111692.1,163.335,2025-09-23 03:13:59.999000+00:00
2025-09-23 03:14:00+00:00,111692.2,111776.8,111692.2,111771.2,137.764,2025-09-23 03:14:59.999000+00:00
2025-09-23 03:15:00+00:00,111771.3,111834.9,111750.1,111778.1,220.038,2025-09-23 03:15:59.999000+00:00
2025-09-23 03:16:00+00:00,111778.2,111842.5,111778.1,111829.9,98.739,2025-09-23 03:16:59.999000+00:00
2025-09-23 03:17:00+00:00,111829.9,111917.4,111829.9,111917.4,204.023,2025-09-23 03:17:59.999000+00:00
2025-09-23 03:18:00+00:00,111917.4,111988.8,111910.3,111973.4,193.512,2025-09-23 03:18:59.999000+00:00
2025-09-23 03:19:00+00:00,111973.3,112057.0,111960.7,112005.0,277.042,2025-09-23 03:19:59.999000+00:00
2025-09-23 03:20:00+00:00,112005.0,112140.7,112005.0,112132.6,211.273,2025-09-23 03:20:59.999000+00:00
2025-09-23 03:21:00+00:00,112132.6,112198.4,112116.3,112161.0,261.777,2025-09-23 03:21:59.999000+00:00
2025-09-23 03:22:00+00:00,112161.1,112241.4,112144.9,112153.1,184.008,2025-09-23 03:22:59.999000+00:00
2025-09-23 03:23:00+00:00,112153.1,112167.3,112125.2,112159.8,122.707,2025-09-23 03:23:59.999000+00:00
2025-09-23 03:24:00+00:00,112159.9,112159.9,112108.0,112108.1,86.714,2025-09-23 03:24:59.999000+00:00
2025-09-23 03:25:00+00:00,112108.1,112289.8,112108.0,112287.2,224.615,2025-09-23 03:25:59.999000+00:00
2025-09-23 03:26:00+00:00,112287.2,112346.6,112287.2,112306.5,327.207,2025-09-23 03:26:59.999000+00:00
2025-09-23 03:27:00+00:00,112306.5,112366.0,112300.3,112364.1,165.741,2025-09-23 03:27:59.999000+00:00
2025-09-23 03:28:00+00:00,112364.2,112369.9,112304.5,112309.8,135.372,2025-09-23 03:28:59.999000+00:00
2025-09-23 03:29:00+00:00,112309.9,112318.1,112263.6,112263.6,117.179,2025-09-23 03:29:59.999000+00:00
2025-09-23 03:30:00+00:00,112263.6,112339.0,112257.3,112338.9,182.613,2025-09-23 03:30:59.999000+00:00
2025-09-23 03:31:00+00:00,112338.9,112338.9,112269.6,112301.4,117.958,2025-09-23 03:31:59.999000+00:00
2025-09-23 03:32:00+00:00,112301.5,112330.4,112286.5,112326.5,140.627,2025-09-23 03:32:59.999000+00:00
2025-09-23 03:33:00+00:00,112326.5,112350.0,112260.3,112338.5,168.568,2025-09-23 03:33:59.999000+00:00
2025-09-23 03:34:00+00:00,112338.4,112378.1,112287.1,112287.1,186.036,2025-09-23 03:34:59.999000+00:00
2025-09-23 03:35:00+00:00,112287.2,112317.5,112276.0,112276.0,65.61,2025-09-23 03:35:59.999000+00:00
2025-09-23 03:36:00+00:00,112276.1,112314.9,112276.0,112300.0,55.942,2025-09-23 03:36:59.999000+00:00
2025-09-23 03:37:00+00:00,112300.0,112317.3,112277.4,112277.4,51.619,2025-09-23 03:37:59.999000+00:00
2025-09-23 03:38:00+00:00,112277.4,112293.5,112231.8,112231.8,57.807,2025-09-23 03:38:59.999000+00:00
2025-09-23 03:39:00+00:00,112231.8,112231.8,112170.2,112170.3,94.867,2025-09-23 03:39:59.999000+00:00
2025-09-23 03:40:00+00:00,112170.3,112219.0,112156.8,112219.0,70.48,2025-09-23 03:40:59.999000+00:00
2025-09-23 03:41:00+00:00,112219.0,112231.2,112192.6,112192.7,55.784,2025-09-23 03:41:59.999000+00:00
2025-09-23 03:42:00+00:00,112192.6,112215.8,112192.6,112209.8,50.664,2025-09-23 03:42:59.999000+00:00
2025-09-23 03:43:00+00:00,112209.9,112282.6,112209.8,112238.5,359.081,2025-09-23 03:43:59.999000+00:00
2025-09-23 03:44:00+00:00,112238.5,112238.6,112165.0,112184.0,81.765,2025-09-23 03:44:59.999000+00:00
2025-09-23 03:45:00+00:00,112184.0,112227.3,112150.0,112219.7,97.317,2025-09-23 03:45:59.999000+00:00
2025-09-23 03:46:00+00:00,112219.7,112284.4,112219.7,112284.4,29.445,2025-09-23 03:46:59.999000+00:00
2025-09-23 03:47:00+00:00,112284.4,112354.9,112284.4,112354.8,66.099,2025-09-23 03:47:59.999000+00:00
2025-09-23 03:48:00+00:00,112354.8,112385.0,112354.8,112379.9,93.413,2025-09-23 03:48:59.999000+00:00
2025-09-23 03:49:00+00:00,112380.0,112382.2,112364.6,112382.2,40.822,2025-09-23 03:49:59.999000+00:00
2025-09-23 03:50:00+00:00,112382.2,112382.2,112365.7,112376.9,35.434,2025-09-23 03:50:59.999000+00:00
2025-09-23 03:51:00+00:00,112376.9,112417.4,112362.0,112362.0,147.693,2025-09-23 03:51:59.999000+00:00
2025-09-23 03:52:00+00:00,112362.0,112362.1,112325.6,112353.7,52.251,2025-09-23 03:52:59.999000+00:00
2025-09-23 03:53:00+00:00,112353.7,112380.0,112353.7,112368.8,26.633,2025-09-23 03:53:59.999000+00:00
2025-09-23 03:54:00+00:00,112368.4,112368.4,112337.6,112349.9,81.887,2025-09-23 03:54:59.999000+00:00
2025-09-23 03:55:00+00:00,112350.0,112368.6,112339.3,112350.7,31.076,2025-09-23 03:55:59.999000+00:00
2025-09-23 03:56:00+00:00,112350.6,112367.7,112350.6,112367.6,22.206,2025-09-23 03:56:59.999000+00:00
2025-09-23 03:57:00+00:00,112367.6,112371.9,112222.0,112222.0,315.589,2025-09-23 03:57:59.999000+00:00
2025-09-23 03:58:00+00:00,112222.0,112237.8,112184.1,112226.5,84.656,2025-09-23 03:58:59.999000+00:00
2025-09-23 03:59:00+00:00,112226.4,112294.0,112226.4,112294.0,25.043,2025-09-23 03:59:59.999000+00:00
2025-09-23 04:00:00+00:00,112294.0,112319.6,112293.9,112307.6,42.299,2025-09-23 04:00:59.999000+00:00
2025-09-23 04:01:00+00:00,112307.6,112393.3,112307.5,112393.3,91.555,2025-09-23 04:01:59.999000+00:00
2025-09-23 04:02:00+00:00,112393.3,112426.6,112393.2,112424.1,63.745,2025-09-23 04:02:59.999000+00:00
2025-09-23 04:03:00+00:00,112424.0,112424.1,112370.0,112370.1,63.779,2025-09-23 04:03:59.999000+00:00
2025-09-23 04:04:00+00:00,112370.1,112370.1,112314.9,112362.5,59.815,2025-09-23 04:04:59.999000+00:00
2025-09-23 04:05:00+00:00,112362.6,112377.8,112347.6,112349.7,46.644,2025-09-23 04:05:59.999000+00:00
2025-09-23 04:06:00+00:00,112349.6,112349.7,112300.0,112321.6,70.02,2025-09-23 04:06:59.999000+00:00
2025-09-23 04:07:00+00:00,112321.5,112342.9,112305.6,112340.0,45.029,2025-09-23 04:07:59.999000+00:00
2025-09-23 04:08:00+00:00,112340.0,112355.3,112324.9,112325.1,39.577,2025-09-23 04:08:59.999000+00:00
2025-09-23 04:09:00+00:00,112325.0,112325.1,112211.3,112238.2,136.003,2025-09-23 04:09:59.999000+00:00
2025-09-23 04:10:00+00:00,112238.2,112242.2,112153.6,112153.6,78.88,2025-09-23 04:10:59.999000+00:00
2025-09-23 04:11:00+00:00,112153.7,112179.8,112128.7,112128.7,66.039,2025-09-23 04:11:59.999000+00:00
2025-09-23 04:12:00+00:00,112128.7,112147.0,112100.0,112147.0,101.938,2025-09-23 04:12:59.999000+00:00
2025-09-23 04:13:00+00:00,112147.0,112154.5,112086.3,112087.0,86.575,2025-09-23 04:13:59.999000+00:00
2025-09-23 04:14:00+00:00,112086.8,112103.4,112086.7,112091.0,42.944,2025-09-23 04:14:59.999000+00:00
2025-09-23 04:15:00+00:00,112091.1,112091.1,112041.0,112050.6,63.346,2025-09-23 04:15:59.999000+00:00
2025-09-23 04:16:00+00:00,112050.6,112108.7,112050.5,112100.9,79.254,2025-09-23 04:16:59.999000+00:00
2025-09-23 04:17:00+00:00,112100.9,112100.9,112050.0,112076.3,47.375,2025-09-23 04:17:59.999000+00:00
2025-09-23 04:18:00+00:00,112076.2,112104.9,112076.2,112103.2,34.514,2025-09-23 04:18:59.999000+00:00
2025-09-23 04:19:00+00:00,112103.2,112132.2,112103.1,112132.2,31.186,2025-09-23 04:19:59.999000+00:00
2025-09-23 04:20:00+00:00,112132.2,112144.7,112091.6,112091.7,44.561,2025-09-23 04:20:59.999000+00:00
2025-09-23 04:21:00+00:00,112091.6,112109.8,112074.6,112095.2,29.398,2025-09-23 04:21:59.999000+00:00
2025-09-23 04:22:00+00:00,112095.1,112102.8,112066.9,112080.2,35.656,2025-09-23 04:22:59.999000+00:00
2025-09-23 04:23:00+00:00,112080.1,112098.7,112072.4,112093.8,20.672,2025-09-23 04:23:59.999000+00:00
2025-09-23 04:24:00+00:00,112093.8,112115.3,112093.7,112110.9,54.612,2025-09-23 04:24:59.999000+00:00
2025-09-23 04:25:00+00:00,112110.8,112120.0,112088.8,112088.9,31.133,2025-09-23 04:25:59.999000+00:00
2025-09-23 04:26:00+00:00,112088.9,112095.1,112050.0,112050.1,34.981,2025-09-23 04:26:59.999000+00:00
2025-09-23 04:27:00+00:00,112050.1,112050.1,112019.2,112031.2,57.872,2025-09-23 04:27:59.999000+00:00
2025-09-23 04:28:00+00:00,112031.3,112051.5,112023.8,112032.8,33.822,2025-09-23 04:28:59.999000+00:00
2025-09-23 04:29:00+00:00,112032.7,112032.8,111969.0,111969.0,81.065,2025-09-23 04:29:59.999000+00:00
2025-09-23 04:30:00+00:00,111968.8,112041.8,111968.8,112010.7,68.949,2025-09-23 04:30:59.999000+00:00
2025-09-23 04:31:00+00:00,112010.7,112010.8,111935.7,111935.7,81.48,2025-09-23 04:31:59.999000+00:00
2025-09-23 04:32:00+00:00,111935.7,111954.7,111806.5,111832.2,348.346,2025-09-23 04:32:59.999000+00:00
2025-09-23 04:33:00+00:00,111832.2,111888.5,111804.9,111858.7,199.916,2025-09-23 04:33:59.999000+00:00
2025-09-23 04:34:00+00:00,111858.7,111930.9,111858.7,111930.9,78.319,2025-09-23 04:34:59.999000+00:00
2025-09-23 04:35:00+00:00,111930.8,111985.4,111923.4,111985.3,97.295,2025-09-23 04:35:59.999000+00:00
2025-09-23 04:36:00+00:00,111985.4,112084.4,111979.8,112084.3,63.362,2025-09-23 04:36:59.999000+00:00
2025-09-23 04:37:00+00:00,112084.4,112130.0,112075.0,112128.8,79.033,2025-09-23 04:37:59.999000+00:00
2025-09-23 04:38:00+00:00,112129.3,112148.7,112108.6,112108.6,35.923,2025-09-23 04:38:59.999000+00:00
2025-09-23 04:39:00+00:00,112108.6,112222.0,112108.6,112222.0,83.707,2025-09-23 04:39:59.999000+00:00
2025-09-23 04:40:00+00:00,112221.9,112293.5,112221.9,112260.4,421.918,2025-09-23 04:40:59.999000+00:00
2025-09-23 04:41:00+00:00,112260.5,112268.0,112180.0,112185.7,331.22,2025-09-23 04:41:59.999000+00:00
2025-09-23 04:42:00+00:00,112185.7,112194.2,112163.7,112167.4,73.412,2025-09-23 04:42:59.999000+00:00
2025-09-23 04:43:00+00:00,112167.4,112200.0,112167.3,112195.3,65.705,2025-09-23 04:43:59.999000+00:00
2025-09-23 04:44:00+00:00,112195.2,112222.5,112195.2,112210.1,90.901,2025-09-23 04:44:59.999000+00:00
2025-09-23 04:45:00+00:00,112210.2,112210.2,112164.7,112177.6,36.822,2025-09-23 04:45:59.999000+00:00
2025-09-23 04:46:00+00:00,112177.6,112177.6,112164.7,112175.8,15.37,2025-09-23 04:46:59.999000+00:00
